pmid,citation_count,relative_citation_ratio,nih_percentile,openalex_journal_name,openalex_2yr_mean_citedness
40257144,2,,,The Indian Journal of Medical Research,4.634799235181644
40256946,1,,,Journal of Cachexia Sarcopenia and Muscle,6.417799752781211
40256447,7,2.2366456705509505,,BMJ Public Health,1.941812136325852
40256200,1,,,Internet Interventions,3.669172932330827
40255809,0,,,Cureus,1.0330465902748136
40254623,0,,,Scientific Reports,4.5504155853924555
40254579,20,7.508293235011049,,Annals of Clinical Microbiology and Antimicrobials,6.042056074766355
40254131,9,3.261628768490252,,American Journal Of Pathology,3.2839285714285715
40253714,0,,,Journal of Community Health Nursing,1.3166666666666667
40253630,0,,,Revista Alergia México,0.27647058823529413
40253365,0,,,BMC Public Health,4.262539623345143
40252805,2,,,Clinical Microbiology and Infection,4.213849287169043
40251935,2,,,Journal of Medical Virology,3.153121319199058
40251531,2,,,BMC Infectious Diseases,2.809686495176849
40251050,3,,,Zeitschrift für Evidenz Fortbildung und Qualität im Gesundheitswesen,0.9305555555555556
40250803,0,,,Journal of Infection and Chemotherapy,1.5302806499261448
40250064,0,,,Annals of Physical and Rehabilitation Medicine,1.6044444444444443
40250063,1,,,Annals of Physical and Rehabilitation Medicine,1.6044444444444443
40250060,0,,,Annals of Physical and Rehabilitation Medicine,1.6044444444444443
40249096,3,,,PM&R,0.6422222222222222
40248705,1,,,Frontiers in Immunology,5.004082326926348
40248479,2,,,Mayo Clinic Proceedings Innovations Quality & Outcomes,4.701030927835052
40247373,11,3.564419061462048,,Respiratory Research,5.172294372294372
40246813,5,1.472697739657256,,Nature Communications,16.04748384570198
40246685,0,,,QJM,0.40721262208865516
40246350,2,,,Progress in molecular biology and translational science,1.3226600985221675
40246346,0,,,Progress in molecular biology and translational science,1.3226600985221675
40244965,0,,,Psychological Services,1.098639455782313
40244583,2,,,JAMA Network Open,8.62640406216341
40244315,10,3.7406673773899444,,Discover Mental Health,1.8173719376391981
40243943,0,,,International Journal of Molecular Sciences,6.027680336756171
40243865,1,,,Memórias do Instituto Oswaldo Cruz,1.6348314606741574
40242142,2,1.0746605351356506,52.8,F1000Research,1.025950292397661
40241147,0,,,The Italian Journal of Pediatrics/Italian journal of pediatrics,3.2154696132596685
40240378,1,,,Scientific Reports,4.5504155853924555
40239863,1,,,Life Sciences,5.862710878417685
40238313,2,,,International Journal of Environmental Research and Public Health,3.0744777475022707
40236471,0,0.0,0.0,Social History of Medicine,0.14855072463768115
40235692,0,,,Cureus,1.0330465902748136
40234933,2,,,BMC Medicine,7.009972299168975
40234823,4,,,BMC Public Health,4.262539623345143
40234084,3,,,BMJ Paediatrics Open,2.118601747815231
40234052,7,2.5652143850933964,,BMJ Global Health,4.268503937007874
40233817,2,,,Die Rehabilitation,0.5443037974683544
40232883,0,,,,
40231351,1,,,Clinical Nursing Research,1.6515151515151516
40231214,0,,,Brain Behavior & Immunity - Health,3.0633397312859887
40230744,1,,,Cureus,1.0330465902748136
40230626,1,,,American Journal of Medicine Open,1.8285714285714285
40230529,1,,,iScience,4.310123262522948
40228860,0,,,BMJ Open,2.2642992680943346
40228859,4,,,BMJ Open,2.2642992680943346
40227084,1,,,International Journal of STD & AIDS,1.5603864734299517
40226780,8,2.6786481421537327,,The Lancet Regional Health - Western Pacific,3.762874251497006
40226209,1,,,IDCases,0.7581521739130435
40226155,0,,,Open Access Rheumatology Research and Reviews,2.547169811320755
40224556,1,,,Brain Circulation,2.760233918128655
40223754,5,1.7034193105164561,,Journal of Medical Virology,3.153121319199058
40223130,6,2.175932993352635,,Communications Medicine,5.079787234042553
40222950,0,,,Acta Paediatrica,1.4854132901134522
40221847,1,,,Health Expectations,3.006066734074823
40221694,2,,,BMC Public Health,4.262539623345143
40219044,3,,,Nutrients,5.556143049413574
40218114,0,,,Healthcare,3.1254159201433325
40218054,0,,,Healthcare,3.1254159201433325
40217997,0,,,Healthcare,3.1254159201433325
40217508,0,,,BMC Nephrology,2.5889212827988337
40217361,0,0.0,0.0,Acta Epileptologica,2.264957264957265
40217157,2,,,BMC Infectious Diseases,2.809686495176849
40216777,23,6.7497756724666695,,Nature Communications,16.04748384570198
40216412,2,,,BMJ Open Respiratory Research,2.6885245901639343
40215369,1,,,Clinical Trials,2.0918367346938775
40215290,0,,,Archives of Endocrinology and Metabolism,1.670926517571885
40215236,3,,,PLoS ONE,2.869423026942736
40214993,10,3.162408208340971,,JAMA Network Open,8.62640406216341
40212283,1,,,Brain Behavior & Immunity - Health,3.0633397312859887
40212158,6,1.8173074749785691,,Annals of Medicine and Surgery,1.627920392269974
40212085,2,,,Frontiers in Artificial Intelligence,5.2387543252595155
40211768,3,,,Immunological Reviews,9.765886287625419
40211686,1,,,Expert Opinion on Biological Therapy,3.2476780185758516
40211079,0,,,Nature,17.38305054632673
40210986,8,3.3678310927406105,,Communications Medicine,5.079787234042553
40210368,1,,,Physical Medicine and Rehabilitation Clinics of North America,0.8936170212765957
40209971,8,2.4490974960858063,,Autoimmunity Reviews,7.069879518072289
40209255,0,0.0,0.0,Gaceta Médica de México,0.3543788187372709
40209192,0,,,New Zealand Medical Journal,0.553415061295972
40209024,1,,,JMIR Formative Research,2.411363636363636
40208885,2,,,PLOS Digital Health,5.839586028460543
40208509,0,,,Infection,3.819602272727273
40208261,2,,,Clinical Infectious Diseases,5.244321329639889
40207964,5,1.8041427259972962,,Microbiology Spectrum,3.4680232558139537
40207927,2,,,Journal of Medical Virology,3.153121319199058
40206484,3,,,Frontiers in Medicine,2.3192314174953648
40206472,1,,,Frontiers in Medicine,2.3192314174953648
40206293,1,,,Frontiers in Neurology,2.74664076412498
40206268,1,0.3001263415311442,18.5,Research and Practice in Thrombosis and Haemostasis,1.8111824014665445
40205590,2,,,BMC Infectious Diseases,2.809686495176849
40205414,4,,,BMC Health Services Research,3.4895074000441793
40205367,2,,,BMC Public Health,4.262539623345143
40202293,0,,,Occupational Therapy In Health Care,0.6906474820143885
40202093,4,,,Rhinology Journal,2.357487922705314
40202056,0,,,Journal of the Royal Society of Medicine,1.3825757575757576
40200957,3,,,Brain Behavior & Immunity - Health,3.0633397312859887
40200747,2,,,Health Expectations,3.006066734074823
40200524,1,,,Studies in health technology and informatics,0.6452448820938067
40200480,0,,,Studies in health technology and informatics,0.6452448820938067
40200430,5,1.8259898994842556,,Annals of Clinical and Translational Neurology,3.4004739336492893
40200197,0,,,BMC Psychiatry,4.096751659098848
40200177,3,,,BMC Pulmonary Medicine,2.7603458925262507
40199960,12,4.513847946625765,,Communications Medicine,5.079787234042553
40199308,1,0.8328462125013868,44.1,Yearbook of Medical Informatics,1.6271186440677967
40199272,0,,,Cirugía y Cirujanos,0.40370370370370373
40198595,1,,,PLOS Global Public Health,2.8707703383729304
40197291,0,,,BMC Infectious Diseases,2.809686495176849
40197282,1,,,BMC Health Services Research,3.4895074000441793
40196714,0,,,ERJ Open Research,2.251577287066246
40195851,8,2.615526646375963,,Disease Models & Mechanisms,2.731707317073171
40195483,1,,,Nature,17.38305054632673
40193353,2,,,PLoS ONE,2.869423026942736
40193038,3,,,Journal of NeuroVirology,2.0916030534351147
40191609,1,,,Frontiers in Genetics,2.6033346258239627
40191594,0,,,Frontiers in Neurology,2.74664076412498
40191210,1,,,Frontiers in Immunology,5.004082326926348
40190996,1,0.17857141222930736,11.7,Cardiopulmonary Physical Therapy Journal,1.1573033707865168
40190303,2,0.2893694526530354,17.9,Archives of Medical Science,1.3356890459363957
40190125,4,,,Occupational Medicine,0.3442253521126761
40189912,0,,,Journal of Rehabilitation Medicine,2.4161073825503356
40189695,7,3.011004488842548,,Scientific Reports,4.5504155853924555
40189508,10,3.3775199193270122,,BMC Medicine,7.009972299168975
40188876,0,,,Biomedical Journal,4.305164319248826
40188838,29,9.592389295234376,,The Lancet Infectious Diseases,11.028439661798616
40188835,0,,,The Lancet Infectious Diseases,11.028439661798616
40188269,3,,,Scientific Reports,4.5504155853924555
40187944,2,,,Infectious Disease Clinics of North America,2.8877551020408165
40186736,1,,,Culture Medicine and Psychiatry,1.2727272727272727
40186701,3,,,Journal of Thrombosis and Thrombolysis,1.896135265700483
40186415,0,,,European Journal of Pain,2.6641791044776117
40185364,3,,,CHEST Journal,0.6157635467980296
40185235,1,,,Journal of Cardiovascular Magnetic Resonance,0.5823353293413174
40185115,13,3.7347536814562767,,The Lancet Infectious Diseases,11.028439661798616
40185114,1,,,The Lancet Infectious Diseases,11.028439661798616
40183860,1,,,Infection,3.819602272727273
40183663,0,,,Infection and Chemotherapy,2.2783505154639174
40183655,4,,,Infection and Chemotherapy,2.2783505154639174
40183164,0,,,Neurorehabilitation,1.540785498489426
40182854,6,2.1733195454210956,,Frontiers in Medicine,2.3192314174953648
40182151,2,0.26106070707884454,16.3,Journal of Molecular and Cellular Cardiology Plus,0.2844702467343977
40181776,4,,,Circulation Cardiovascular Imaging,3.6772727272727272
40180914,27,8.883155853346185,,Nature Communications,16.04748384570198
40180726,0,,,MMW - Fortschritte der Medizin,0.06597774244833068
40180399,5,1.9374961910589146,,BMJ Open,2.2642992680943346
40180332,8,2.364947477779166,,The Journal of Immunology,0.6905376344086022
40179895,2,,,PPmP - Psychotherapie · Psychosomatik · Medizinische Psychologie,1.1215686274509804
40178556,0,,,Psychiatria Polska,0.86875
40178555,0,0.0,0.0,Psychiatria Polska,0.86875
40178459,1,,,Journal of Adolescent Health,1.8117727583846681
40178227,4,,,Journal of Hypertension,0.5550835457377513
40177288,0,,,Frontiers in Medicine,2.3192314174953648
40176592,0,,,PubMed,0.5101321945381352
40176165,2,,,Trials,2.097718253968254
40175915,1,,,BMC Primary Care,3.1256281407035176
40175252,5,1.9278486219036424,,Journal of Microbiology Immunology and Infection,3.0384615384615383
40174578,2,,,Developmental Neuroscience,1.5233644859813085
40172856,2,,,Work,1.1039461020211743
40171476,1,,,Obstetrics and Gynecology International,1.1842105263157894
40171435,1,,,Frontiers in Public Health,3.205230031470103
40171061,0,,,PubMed,0.5101321945381352
40171057,0,,,PubMed,0.5101321945381352
40170623,4,,,Current Opinion in Supportive and Palliative Care,2.0373831775700935
40169972,1,,,BMC Infectious Diseases,2.809686495176849
40169752,0,,,Scientific Reports,4.5504155853924555
40169569,12,3.9676612764480352,,Nature Communications,16.04748384570198
40169367,0,,,Journal of Bioinformatics and Computational Biology,0.8831168831168831
40168377,0,,,The Journal of Infection in Developing Countries,1.5031152647975077
40168375,0,,,The Journal of Infection in Developing Countries,1.5031152647975077
40168258,1,,,PLoS ONE,2.869423026942736
40167955,0,,,Irish Journal of Medical Science (1971 -),1.1928879310344827
40167111,0,,,Current Opinion in Infectious Diseases,3.284313725490196
40166659,3,,,Frontiers in Pediatrics,1.6751281425433244
40165957,2,,,Frontiers in Immunology,5.004082326926348
40163866,1,,,Annals of Internal Medicine,4.44213104715248
40162934,2,,,Journal of Medical Economics,2.2423076923076923
40162470,1,0.2821223261908281,17.5,Bioinformation,0.4607159460715946
40162434,3,,,Journal of Translational Autoimmunity,3.25
40162374,0,,,PubMed,0.5101321945381352
40162023,1,,,European Heart Journal - Case Reports,0.565359477124183
40161300,1,,,Frontiers in Nutrition,3.91661594643944
40161283,0,,,American Journal of Lifestyle Medicine,1.8155737704918034
40161118,0,,,Cureus,1.0330465902748136
40160345,3,,,Open Forum Infectious Diseases,0.961839814277423
40159916,3,,,Epidemiology and Infection,2.487864077669903
40159732,0,,,Annals of Agricultural and Environmental Medicine,0.8070175438596491
40158051,1,,,EJNMMI Research,2.31592039800995
40158028,19,7.533146601268523,,Scientific Reports,4.5504155853924555
40157534,3,,,Cellular and Molecular Gastroenterology and Hepatology,3.5496031746031744
40156968,2,,,Rehabilitación,0.6
40155409,1,,,Scientific Reports,4.5504155853924555
40154560,11,3.6570699857264892,,European Respiratory Journal,8.089583333333334
40154505,1,,,Seminars in Thrombosis and Hemostasis,4.750788643533123
40153771,0,,,Medicine,1.78744344789269
40152750,5,2.041015362753085,,Annals of Medicine,3.6695610226724553
40152442,0,,,Pediatric and Developmental Pathology,0.695852534562212
40152069,3,,,CNS Neuroscience & Therapeutics,5.568557071069634
40151795,0,,,Journal of Alzheimer s Disease Reports,2.231527093596059
40151635,2,,,IJID Regions,2.0524475524475525
40150125,1,,,Diagnostics,3.4673632452366316
40150123,1,,,Diagnostics,3.4673632452366316
40150021,1,,,Diagnostics,3.4673632452366316
40149556,2,,,Biomedicines,4.495383380168607
40149526,0,,,Biomedicines,4.495383380168607
40149333,0,,,Cancers,4.653351519875292
40148876,13,4.79586794888872,,Respiratory Research,5.172294372294372
40147122,2,,,Brazilian Journal of Otorhinolaryngology,1.2492997198879552
40147062,1,,,The journal of nutrition health & aging,4.487218045112782
40146983,1,,,JMIR Research Protocols,1.3569494584837545
40145821,0,,,Tuberkuloz ve Toraks,0.5652173913043478
40145810,6,2.616809337984115,,Critical Care Medicine,1.0568306010928963
40145004,0,,,Frontiers in Public Health,3.205230031470103
40145003,5,1.7441738779945768,,Frontiers in Public Health,3.205230031470103
40144743,0,0.0,0.0,GHM Open,0.8648648648648649
40144475,0,,,Qatar medical journal,0.9139784946236559
40143671,0,,,Journal of Rehabilitation Medicine,2.4161073825503356
40143349,5,1.9443335339694128,,Viruses,3.9637342068320076
40143322,4,,,Viruses,3.9637342068320076
40143236,2,,,Viruses,3.9637342068320076
40142892,0,,,Journal of Clinical Medicine,3.3100320659642692
40142660,1,,,Journal of Clinical Medicine,3.3100320659642692
40142642,0,,,Journal of Clinical Medicine,3.3100320659642692
40142631,1,,,Journal of Clinical Medicine,3.3100320659642692
40142613,0,,,Journal of Clinical Medicine,3.3100320659642692
40142194,1,,,Medicina,3.0787769784172663
40141784,12,4.081654043092798,,Life,3.3899786780383794
40141748,7,2.2990801684305064,,Life,3.3899786780383794
40141733,0,,,Life,3.3899786780383794
40140765,1,,,BMC Infectious Diseases,2.809686495176849
40140496,13,3.192738647221039,,Nature Immunology,12.517633674630261
40140006,1,,,European Archives of Oto-Rhino-Laryngology,2.1115071283095723
40139915,1,,,Clinical Infectious Diseases,5.244321329639889
40138630,3,,,International Health,1.5784615384615384
40137975,0,,,European Journal of Nuclear Medicine and Molecular Imaging,4.47766323024055
40137051,8,2.8475380337613316,,Journal of Medical Internet Research,7.520440707451435
40135237,3,,,Frontiers in Pharmacology,4.547136654951416
40135045,1,,,JGH Open,1.4591651542649728
40135036,1,,,Cureus,1.0330465902748136
40134404,0,0.0,0.0,Journal of Indian Society of Periodontology,0.6459143968871596
40133039,1,,,Emerging infectious diseases,5.8303946263643995
40132524,0,,,Rehabilitación,0.6
40132105,0,,,Journal of Clinical Psychopharmacology,1.6650246305418719
40130884,3,,,Clinical Nephrology,0.694980694980695
40128836,0,,,BMC Medicine,7.009972299168975
40128775,1,,,Health Research Policy and Systems,4.155555555555556
40128677,0,,,BMC Infectious Diseases,2.809686495176849
40127628,0,,,Developmental Neuroscience,1.5233644859813085
40126331,1,,,Infectious Disease Reports,2.71656050955414
40126325,0,,,Infectious Disease Reports,2.71656050955414
40125591,0,,,Problems of Balneology Physiotherapy and Exercise Therapy,0.5070422535211268
40124412,0,,,Frontiers in Public Health,3.205230031470103
40123228,0,,,Journal of Intensive Care Medicine,1.949874686716792
40123137,0,,,S S Korsakov Journal of Neurology and Psychiatry,0.8422273781902552
40122540,10,3.859332923406683,,BMJ Open,2.2642992680943346
40120834,2,,,Brain Behavior and Immunity,5.274045801526718
40120171,1,,,Virology,2.622411693057247
40120069,0,,,Infection,3.819602272727273
40120036,0,,,Journal of Clinical Psychology in Medical Settings,1.6608187134502923
40119532,7,2.547617894121973,,United European Gastroenterology Journal,4.461121157323689
40119174,3,,,EMBO Molecular Medicine,6.523706896551724
40118860,3,,,Nature Communications,16.04748384570198
40118083,2,,,The Lancet Respiratory Medicine,9.864779874213836
40117594,0,,,Dermatology Practical & Conceptual,1.207810320781032
40117126,2,,,Military Medicine,1.1029512697323267
40115993,3,,,European Journal of Neurology,4.01520572450805
40115713,2,,,Cureus,1.0330465902748136
40115679,0,,,Cureus,1.0330465902748136
40115575,2,,,Journal of Family Medicine and Primary Care,1.245129134571817
40115284,4,,,Frontiers in Psychology,3.2746041466188434
40114691,1,0.39671488574328306,23.7,Revista CUIDARTE,1.2043795620437956
40114283,2,,,BMC Research Notes,1.6751592356687899
40113705,0,,,MMW - Fortschritte der Medizin,0.06597774244833068
40113383,0,,,The American Journal of Medicine,1.6954022988505748
40113382,0,,,The American Journal of Medicine,1.6954022988505748
40113380,0,,,The American Journal of Medicine,1.6954022988505748
40113175,0,,,Diabetes Research and Clinical Practice,2.298514614278869
40111954,2,,,PLoS ONE,2.869423026942736
40111030,1,,,Monaldi Archives for Chest Disease,0.6676923076923077
40110757,1,,,PubMed,0.5101321945381352
40110487,0,,,Journal of Vascular Diseases,1.0862068965517242
40109999,1,,,World Journal of Psychiatry,1.7360970677451972
40109823,1,,,Cureus,1.0330465902748136
40109358,1,,,Frontiers in Cell and Developmental Biology,4.282472067039106
40108925,1,,,Endocrine Metabolic & Immune Disorders - Drug Targets,1.3222453222453223
40108491,7,2.640705442489499,,BMC Neurology,2.3224592220828106
40108423,3,,,Nature Immunology,12.517633674630261
40108145,1,,,Scientific Reports,4.5504155853924555
40107917,0,,,Nursing Outlook,2.3825136612021858
40107657,3,,,Brain stimulation,1.7718191377497372
40107360,2,,,Infectious Diseases Now,2.01
40105889,2,,,Minerva Medica,1.188340807174888
40105416,0,,,Pediatric Pulmonology,1.623007623007623
40105186,1,,,Blood Pressure Monitoring,0.8809523809523809
40102642,2,,,npj Digital Medicine,11.896373056994818
40102496,4,,,Scientific Reports,4.5504155853924555
40101664,6,1.8680619036626982,,Social Science & Medicine,3.3419753086419752
40101005,0,0.0,0.0,Przeglad Epidemiologiczny,0.9194630872483222
40100819,0,,,PLOS Global Public Health,2.8707703383729304
40100769,1,,,Metabolic Syndrome and Related Disorders,1.5272727272727273
40099293,0,0.0,0.0,Revista de Salud Pública,1.558139534883721
40099157,0,,,eNeurologicalSci,1.4912280701754386
40099151,1,0.24103516062074978,15.2,Revista de Salud Pública,1.558139534883721
40097846,2,,,Wiener klinische Wochenschrift,1.3632183908045976
40097216,0,,,PubMed,0.5101321945381352
40097195,6,2.0109837850040497,,Health Expectations,3.006066734074823
40096951,3,,,NeuroImage,3.7681438664097624
40095788,0,,,Journal of Clinical Medicine,3.3100320659642692
40095507,1,,,Journal of Clinical Medicine,3.3100320659642692
40094929,14,5.085867899541136,,Journal of Clinical Medicine,3.3100320659642692
40094912,0,,,Journal of Clinical Medicine,3.3100320659642692
40094893,6,1.465219180122174,,Journal of Clinical Medicine,3.3100320659642692
40094666,5,1.7961123637491612,,JAMA Network Open,8.62640406216341
40094121,6,2.4636098821310184,,Brain Behavior & Immunity - Health,3.0633397312859887
40093756,3,,,Psychology Research and Behavior Management,6.078809106830122
40091647,3,,,Journal of Health Psychology,1.5286486486486486
40091407,1,,,Science Progress,2.069640914036997
40091392,0,,,Science Progress,2.069640914036997
40090554,1,,,NeuroImage,3.7681438664097624
40090177,4,,,Nutrition,2.4525745257452574
40090175,3,,,Journal of Psychosomatic Research,1.7310215557638238
40086694,2,,,The American Journal of the Medical Sciences,0.31186440677966104
40084919,9,2.8825991399211137,,Allergy,5.046632124352332
40084807,1,,,Journal of Clinical Nursing,3.0985915492957745
40084715,1,,,Journal of Global Health,4.597280334728033
40084630,1,,,Journal of Psychoactive Drugs,2.118556701030928
40084453,0,,,Recenti Progressi in Medicina,0.10526315789473684
40084175,6,2.660138597459193,,PeerJ,3.037060433775532
40083891,0,,,Journal of Rehabilitation Medicine – Clinical Communications,0.9111111111111111
40083183,2,,,Lupus,1.8631578947368421
40083165,14,5.291513696276135,,Therapeutic Advances in Respiratory Disease,3.2946058091286305
40082863,18,6.207227777547297,,BMC Medicine,7.009972299168975
40081398,4,,,The Lancet Microbe,11.213414634146341
40080079,0,,,Physiology International,1.28
40079963,6,1.9092465104471428,,Human Vaccines & Immunotherapeutics,3.9184549356223175
40079888,0,,,Critical Care Explorations,2.0338983050847457
40079454,4,,,Anales del Sistema Sanitario de Navarra,1.088235294117647
40079013,8,2.5268585060869606,,Frontiers in Immunology,5.004082326926348
40078662,6,0.9365756619059302,48.1,Biosafety and Health,3.16260162601626
40078387,0,,,Frontiers in Medicine,2.3192314174953648
40078238,0,,,Cureus,1.0330465902748136
40077917,0,,,The International Journal of Artificial Organs,1.4227642276422765
40077880,1,,,Clinical Pediatrics,0.6382536382536382
40076720,0,,,International Journal of Molecular Sciences,6.027680336756171
40076669,0,,,International Journal of Molecular Sciences,6.027680336756171
40076527,5,1.6581675928596806,,International Journal of Molecular Sciences,6.027680336756171
40075869,2,,,Diagnostics,3.4673632452366316
40075382,10,3.73578980281306,,Journal of Translational Medicine,7.425094645754462
40075295,0,,,BMC Infectious Diseases,2.809686495176849
40074801,4,,,Scientific Reports,4.5504155853924555
40074704,13,4.414716269725449,,Reviews in Medical Virology,4.71830985915493
40074568,1,,,Trends in Endocrinology and Metabolism,10.185089974293058
40074502,0,,,CHEST Journal,0.6157635467980296
40073919,4,,,American Journal of Obstetrics and Gynecology,1.7915876027830486
40073162,19,7.159145110357799,,Health Promotion and Chronic Disease Prevention in Canada,2.0542168674698793
40071133,27,9.305801279596036,,Journal of Translational Autoimmunity,3.25
40071020,0,,,Indian Journal of Otolaryngology and Head & Neck Surgery,0.4278098622834296
40070822,1,,,Frontiers in Immunology,5.004082326926348
40070691,1,,,Frontiers in Molecular Biosciences,3.7662807525325617
40068974,3,,,Infectious Disease Clinics of North America,2.8877551020408165
40068080,13,5.442337549326357,,Medicine,1.78744344789269
40066452,5,1.7572250462075945,,Frontiers in Immunology,5.004082326926348
40065411,1,,,Archives of Public Health,2.8216145833333335
40065313,2,,,BMC Health Services Research,3.4895074000441793
40064948,0,,,Nature Communications,16.04748384570198
40063321,5,1.7205023721201251,,Journal of General Internal Medicine,1.976976976976977
40062993,2,,,Virologie,0.3185840707964602
40062991,0,,,Virologie,0.3185840707964602
40062652,1,,,Journal of the American Geriatrics Society,2.347167325428195
40061762,0,0.0,0.0,Journal of Pharmacy And Bioallied Sciences,1.1845699520118125
40060168,0,,,BMJ Open Sport & Exercise Medicine,3.2241014799154333
40059164,2,,,Journal of Translational Medicine,7.425094645754462
40059070,1,,,The Medical Journal of Australia,2.804321728691477
40059060,0,,,The Medical Journal of Australia,2.804321728691477
40058857,0,,,Internal Medicine,0.790303738317757
40057420,1,,,International Immunopharmacology,5.366705698672912
40057390,4,,,Academic Radiology,3.1213389121338913
40056320,0,,,Inflammopharmacology,4.566998892580288
40056074,4,,,The Clinical Neuropsychologist,2.5365079365079364
40055683,10,3.7521799666041877,,BMC Medicine,7.009972299168975
40055348,0,,,Scientific Data,5.195527287648749
40054841,0,,,Revista Española de Cardiología (English Edition),0.9381663113006397
40054707,4,,,American Journal of Preventive Medicine,2.7421236872812136
40053784,1,,,JMIR Research Protocols,1.3569494584837545
40053748,4,,,Journal of Medical Internet Research,7.520440707451435
40051665,1,,,Cardiology Research,1.3669064748201438
40051588,0,,,Canadian Geriatrics Journal,1.4747474747474747
40051465,14,5.3146510120818755,,Frontiers in Aging Neuroscience,4.375560538116592
40051430,8,2.8033070768909716,,Archives of Microbiology & Immunology,0.49473684210526314
40050066,0,,,BMJ Open,2.2642992680943346
40049177,0,,,Journal of Aging and Physical Activity,1.0926829268292684
40048846,0,,,Respiratory Investigation,1.9981060606060606
40048542,2,,,Science,19.207759456838023
40048515,36,10.33203440241043,,Science,19.207759456838023
40048451,10,3.819968324100825,,PLoS ONE,2.869423026942736
40046855,6,2.043860134090418,,Frontiers in Pediatrics,1.6751281425433244
40046430,20,7.476453998116465,,Frontiers in Neurology,2.74664076412498
40046291,9,3.4082069354923963,,BMJ Medicine,6.0285714285714285
40046136,1,,,Frontiers in Public Health,3.205230031470103
40046118,0,,,Frontiers in Public Health,3.205230031470103
40045537,0,,,United European Gastroenterology Journal,4.461121157323689
40045527,1,,,Annals of Geriatric Medicine and Research,2.4522292993630574
40045148,1,,,European Journal of Pediatrics,2.4442604856512142
40045062,0,,,International Ophthalmology,1.678688524590164
40044948,1,,,Dysphagia,2.147398843930636
40043811,1,,,Journal of Virological Methods,1.6682464454976302
40042337,2,,,Journal of Public Health Management and Practice,1.1610486891385767
40042223,1,,,American Journal of Physical Medicine & Rehabilitation,1.4
40041615,0,,,Canadian Respiratory Journal,0.7964601769911505
40040864,1,,,Brain Behavior & Immunity - Health,3.0633397312859887
40040820,22,6.947329059533199,,The Lancet Regional Health - Americas,3.902665121668598
40040684,0,,,Canadian Journal of Infectious Diseases and Medical Microbiology,2.1313131313131315
40040433,0,,,PubMed,0.5101321945381352
40038650,7,2.3946108002408923,,BMC Medicine,7.009972299168975
40038286,2,,,Nature Communications,16.04748384570198
40037563,10,3.772933137074714,,Age and Ageing,2.338815789473684
40037302,1,,,Physical Therapy,2.8535980148883375
40036243,3,,,Clinical Infectious Diseases,5.244321329639889
40034074,0,,,Journal of Cachexia Sarcopenia and Muscle,6.417799752781211
40034073,4,,,European Journal of Neurology,4.01520572450805
40033956,1,,,Annals of Rehabilitation Medicine,2.619047619047619
40032512,6,2.241327754778221,,Redox Report,6.258278145695364
40032251,0,,,Die Rehabilitation,0.5443037974683544
40030181,0,,,Annals of Internal Medicine,4.44213104715248
40029921,7,2.4998259263518996,,PLoS ONE,2.869423026942736
40029778,2,,,Animal Models and Experimental Medicine,2.2060737527114966
40029146,2,,,Echocardiography,1.2764632627646326
40028944,0,,,médecine/sciences,0.38047138047138046
40028302,0,0.0,0.0,Journal of Brown Hospital Medicine,0.7664670658682635
40027369,0,0.0,0.0,Journal of Cardiovascular and Thoracic Research,0.8736842105263158
40027165,3,,,Frontiers in Neurology,2.74664076412498
40026978,0,,,Cureus,1.0330465902748136
40026747,0,,,Journal of Anaesthesiology Clinical Pharmacology,0.7690217391304348
40025839,3,,,Journal of Medical Virology,3.153121319199058
40025655,4,,,Physiological Reports,2.0295639320029566
40023939,1,,,Journal of Trace Elements in Medicine and Biology,3.6573556797020483
40023875,0,,,Wiadomości Lekarskie,0.6092436974789915
40022872,1,,,Autonomic Neuroscience,2.415
40022456,4,,,Health Expectations,3.006066734074823
40022135,1,,,Respiratory Research,5.172294372294372
40021627,8,2.9793082877752317,,Nature Communications,16.04748384570198
40021517,5,4.9999972502869126,,European Archives of Psychiatry and Clinical Neuroscience,2.8945518453427064
40021398,0,,,The American Journal of Medicine,1.6954022988505748
40021380,6,2.5534503479000876,,Zeitschrift für Evidenz Fortbildung und Qualität im Gesundheitswesen,0.9305555555555556
40020560,3,,,Journal of Clinical Neuroscience,1.509303928325293
40019823,0,,,Neurological Research,1.178714859437751
40019816,1,,,JMIR Human Factors,3.6929133858267718
40019644,9,3.492452931840972,,Annals of Intensive Care,6.603305785123967
40018774,0,,,Journal of Integrative Neuroscience,3.6358148893360163
40018652,0,,,Frontiers in Rehabilitation Sciences,2.151624548736462
40018228,7,1.1571924695045372,55.4,BMJ Public Health,1.941812136325852
40018183,8,1.9682318640744099,73.0,BMJ Public Health,1.941812136325852
40018049,3,,,Frontiers in Immunology,5.004082326926348
40017956,4,,,BMJ Public Health,1.941812136325852
40017925,1,,,BMJ Public Health,1.941812136325852
40017924,5,2.241058133341195,,BMJ Public Health,1.941812136325852
40017919,0,,,BMJ Public Health,1.941812136325852
40017858,10,0.8436408073172184,44.6,BMJ Public Health,1.941812136325852
40017108,1,,,Chronic Illness,0.9056603773584906
40016873,3,,,Infectious Diseases,2.5932721712538225
40015936,1,,,Journal of Zhejiang University SCIENCE B,4.255605381165919
40015301,4,,,PPmP - Psychotherapie · Psychosomatik · Medizinische Psychologie,1.1215686274509804
40015037,1,,,Psychiatry Research,4.168005843681519
